topic_id,topic_name,stock_code,stock_name,industry_name,article_count,total_invested
15,晶片政策,2524,京城,建材營造,1,1383454.0211219788
15,晶片政策,2035,唐榮公司,鋼鐵工業,9,0.0
15,晶片政策,3083,網龍,文化創意業,1,0.0
15,晶片政策,4529,淳紳,其他,1,0.0
10,基本面,2327,國巨*,電子零組件業,1,10963942690.0
10,基本面,4958,臻鼎-KY,電子零組件業,1,10096994336.0
10,基本面,2303,聯電,半導體業,1,9718874929.232948
10,基本面,2049,上銀,電機機械,1,3541487187.5
10,基本面,2059,川湖,電子零組件業,1,2780983450.0
10,基本面,2002,中鋼,鋼鐵工業,3,2046769239.1948433
10,基本面,3034,聯詠,半導體業,1,1957080715.0
10,基本面,2356,英業達,電腦及週邊設備業,1,858650507.2663193
10,基本面,6831,邁科,電腦及週邊設備業,1,802993750.0
10,基本面,2883,凱基金,金融保險,1,667049526.2353477
10,基本面,2834,臺企銀,金融保險,2,595420607.1405306
10,基本面,2207,和泰車,汽車工業,2,499193905.0
10,基本面,2385,群光,電子零組件業,1,393823564.0
10,基本面,1102,亞泥,水泥工業,1,326384317.5
10,基本面,3035,智原,半導體業,1,253167468.0
10,基本面,4763,材料*-KY,化學工業,2,198417210.4999924
10,基本面,2889,國票金,金融保險,3,190607197.3392868
10,基本面,1101,台泥,水泥工業,1,175891199.89294052
10,基本面,2504,國產,建材營造,2,173355840.0
10,基本面,5534,長虹,建材營造,3,150448295.96772003
10,基本面,2365,昆盈,電腦及週邊設備業,1,138373205.25
10,基本面,2401,凌陽,半導體業,1,70540654.702425
10,基本面,9941,裕融,其他,1,61766663.57661438
10,基本面,1314,中石化,塑膠工業,1,59419734.09841013
10,基本面,3049,精金,光電業,1,56909739.89909935
10,基本面,9938,百和,其他,1,55388592.0615921
10,基本面,1256,鮮活果汁-KY,食品工業,1,48718470.0
10,基本面,9933,中鼎,其他,1,47476631.19020844
10,基本面,9105,泰金寶-DR,91,1,42714585.759551525
10,基本面,2323,中環,光電業,1,41714854.13222122
10,基本面,2707,晶華,觀光餐旅,1,32653403.76544189
10,基本面,2206,三陽工業,汽車工業,1,25903535.719696045
10,基本面,2614,東森,其他,1,24344166.0
10,基本面,2023,燁輝,鋼鐵工業,1,19185832.247257236
10,基本面,3622,洋華,光電業,1,17935200.485229492
10,基本面,4119,旭富,生技醫療業,1,16896222.0
10,基本面,4137,麗豐-KY,生技醫療業,1,12563094.5
10,基本面,2032,新鋼,鋼鐵工業,1,9780561.924816132
10,基本面,9103,美德醫療-DR,91,1,7780896.454501152
10,基本面,2069,運錩,鋼鐵工業,1,6036471.23085022
10,基本面,3056,富華新,建材營造,1,4936439.259469986
10,基本面,9940,信義,其他,1,4771137.090549469
10,基本面,2616,山隆,油電燃氣業,1,3044088.085384369
10,基本面,9930,中聯資源,綠能環保,1,2066604.9095153809
10,基本面,2538,基泰,建材營造,1,984974.25
10,基本面,4999,鑫禾,電子零組件業,1,702645.0128555298
10,基本面,3357,臺慶科,電子零組件業,1,0.0
10,基本面,4157,太景*-KY,生技醫療業,1,0.0
10,基本面,4538,大詠城,電機機械,1,0.0
10,基本面,5014,建錩,鋼鐵工業,3,0.0
10,基本面,6462,神盾,半導體業,1,0.0
10,基本面,6492,生華科,生技醫療業,1,0.0
10,基本面,6797,圓點奈米,生技醫療業,1,0.0
10,基本面,6820,連訊,通信網路業,3,0.0
10,基本面,6844,諾貝兒,生技醫療業,1,0.0
10,基本面,7827,漢康-KY,生技醫療業,1,0.0
10,基本面,8277,商丞,半導體業,1,0.0
10,基本面,8415,大國鋼,鋼鐵工業,1,0.0
10,基本面,8936,國統,其他,1,0.0
10,基本面,8938,明安,運動休閒,1,0.0
25,違約交割,2408,南亞科,半導體業,1,36244984958.0
25,違約交割,2449,京元電子,半導體業,1,5183635446.0
25,違約交割,2504,國產,建材營造,1,47581927.65376282
25,違約交割,1218,泰山,食品工業,1,10200406.410675049
25,違約交割,1104,環泥,水泥工業,1,9980835.714746475
25,違約交割,1217,愛之味,食品工業,2,6794287.26640129
25,違約交割,1201,味全,食品工業,1,1748209.75
25,違約交割,1203,味王,食品工業,1,1317219.0
25,違約交割,1103,嘉泥,水泥工業,1,964250.57254982
25,違約交割,1110,東泥,水泥工業,1,630889.9919509888
25,違約交割,1815,富喬,電子零組件業,1,0.0
25,違約交割,2733,維格餅家,觀光餐旅,1,0.0
25,違約交割,7792,安葆,其他電子業,1,0.0
14,日內交易,2313,華通,電子零組件業,2,32629231100.0
14,日內交易,2402,毅嘉,電子零組件業,2,1618564373.7495575
14,日內交易,2399,映泰,電腦及週邊設備業,2,1405679653.3840942
14,日內交易,2615,萬海,航運業,7,1299728380.0231018
14,日內交易,2891,中信金,金融保險,1,1229127295.732727
14,日內交易,1301,台塑,塑膠工業,1,1050374038.5
14,日內交易,3055,蔚華科,電子通路業,1,455555100.0
14,日內交易,1326,台化,塑膠工業,1,241362826.1861801
14,日內交易,6177,達麗,建材營造,2,56000226.4919281
14,日內交易,3545,敦泰,半導體業,1,51831911.25104904
14,日內交易,6869,雲豹能源,綠能環保,1,37090706.4270401
14,日內交易,1325,恆大,塑膠工業,1,4100915.134334564
16,法說會,6770,力積電,半導體業,3,19617000722.36738
16,法說會,3231,緯創,電腦及週邊設備業,1,4844801632.0
16,法說會,2303,聯電,半導體業,1,4354585874.84967
16,法說會,3008,大立光,光電業,1,887237580.0
16,法說會,7780,大研生醫*,食品工業,2,76177182.00548553
16,法說會,2207,和泰車,汽車工業,1,62550375.0
16,法說會,3530,晶相光,半導體業,1,62002129.06871796
16,法說會,1451,年興,紡織纖維,1,1395601.28159523
16,法說會,2071,震南鐵,鋼鐵工業,1,0.0
16,法說會,4743,合一,生技醫療業,1,0.0
16,法說會,5278,尚凡*,數位雲端,2,0.0
16,法說會,6231,系微,資訊服務業,1,0.0
16,法說會,6547,高端疫苗,生技醫療業,1,0.0
17,特殊題材,1802,台玻,玻璃陶瓷,1,6654041640.0
17,特殊題材,8033,雷虎,其他,2,6356426536.0
17,特殊題材,2360,致茂,其他電子業,1,5311227600.0
17,特殊題材,9904,寶成,運動休閒,5,1575276507.0973377
17,特殊題材,1326,台化,塑膠工業,1,1510197707.2812424
17,特殊題材,2412,中華電,通信網路業,1,1256989546.0
17,特殊題材,6446,藥華藥,生技醫療業,1,1073579164.0
17,特殊題材,3008,大立光,光電業,1,788735640.0
17,特殊題材,3149,正達,光電業,1,504519957.6526718
17,特殊題材,2633,台灣高鐵,航運業,6,459906129.07967186
17,特殊題材,2474,可成,其他電子業,1,271756815.0
17,特殊題材,2465,麗臺,電腦及週邊設備業,1,145708896.55007935
17,特殊題材,1536,和大,汽車工業,1,120062331.0
17,特殊題材,3545,敦泰,半導體業,1,109975241.84918976
17,特殊題材,9921,巨大,運動休閒,1,98184852.77320862
17,特殊題材,2030,彰源,鋼鐵工業,1,95772498.3206749
17,特殊題材,1215,卜蜂,食品工業,1,90899633.0
17,特殊題材,1314,中石化,塑膠工業,1,59419734.09841013
17,特殊題材,2332,友訊,通信網路業,1,43015516.319275856
17,特殊題材,9919,康那香,其他,3,30731724.787210464
17,特殊題材,1440,南紡,紡織纖維,1,19187331.341609
17,特殊題材,9103,美德醫療-DR,91,1,7780896.454501152
17,特殊題材,4414,如興,紡織纖維,2,6072760.0
17,特殊題材,4142,國光生,生技醫療業,1,5783958.525363922
17,特殊題材,6743,安普新,其他電子業,1,5400840.0
17,特殊題材,1460,宏遠,紡織纖維,1,5395761.466972828
17,特殊題材,2020,美亞,鋼鐵工業,1,4895858.0
17,特殊題材,1533,車王電,汽車工業,1,3604831.9107055664
17,特殊題材,1325,恆大,塑膠工業,1,3262568.308822632
17,特殊題材,1451,年興,紡織纖維,1,1395601.28159523
17,特殊題材,2013,中鋼構,鋼鐵工業,1,1225814.9560928345
17,特殊題材,6936,永鴻生技,生技醫療業,1,715049.9839782715
17,特殊題材,1530,亞崴,電機機械,1,483496.156999588
17,特殊題材,8442,威宏-KY,其他,1,104434.0
17,特殊題材,2073,雄順,鋼鐵工業,1,0.0
17,特殊題材,2756,聯發國際,觀光餐旅,1,0.0
17,特殊題材,2949,欣新網,數位雲端,1,0.0
17,特殊題材,3293,鈊象,文化創意業,1,0.0
17,特殊題材,3357,臺慶科,電子零組件業,1,0.0
17,特殊題材,4171,瑞基,農業科技業,1,0.0
17,特殊題材,4433,興采,紡織纖維,1,0.0
17,特殊題材,6188,廣明,電腦及週邊設備業,3,0.0
17,特殊題材,6222,立軒,光電業,1,0.0
17,特殊題材,6748,亞果生醫,生技醫療業,1,0.0
17,特殊題材,6784,天凱科技,通信網路業,1,0.0
17,特殊題材,7566,亞果遊艇,觀光餐旅,1,0.0
22,股東紀念品,3711,日月光投控,半導體業,1,5933454373.0
22,股東紀念品,2891,中信金,金融保險,3,5658578109.232727
22,股東紀念品,6239,力成,半導體業,2,5383578180.0
22,股東紀念品,2887,台新新光金,金融保險,1,1534695547.688507
22,股東紀念品,2885,元大金,金融保險,1,1256537143.0968475
22,股東紀念品,2002,中鋼,鋼鐵工業,1,1249001753.869772
22,股東紀念品,2890,永豐金,金融保險,2,1213649637.5809097
22,股東紀念品,2603,長榮,航運業,1,1193152680.0
22,股東紀念品,2353,宏碁,電腦及週邊設備業,2,810752065.7293053
22,股東紀念品,2880,華南金,金融保險,1,539158480.0
22,股東紀念品,2474,可成,其他電子業,1,271756815.0
22,股東紀念品,2609,陽明,航運業,1,257455673.7128105
22,股東紀念品,1503,士電,電機機械,1,205123500.0
22,股東紀念品,2812,台中銀,金融保險,1,162131245.5
22,股東紀念品,2616,山隆,油電燃氣業,1,50338897.68002701
22,股東紀念品,2206,三陽工業,汽車工業,1,47452037.28949356
22,股東紀念品,1904,正隆,造紙工業,1,38897442.5
22,股東紀念品,2727,王品,觀光餐旅,1,31888600.0
22,股東紀念品,1723,中碳,化學工業,1,30749950.0
22,股東紀念品,2913,農林,貿易百貨,1,28252946.41716289
22,股東紀念品,1201,味全,食品工業,1,10188358.946986198
22,股東紀念品,1217,愛之味,食品工業,1,6272248.344753265
22,股東紀念品,2705,六福,觀光餐旅,1,1395421.5
22,股東紀念品,7705,三商餐飲,觀光餐旅,1,1347330.6593322754
22,股東紀念品,1203,味王,食品工業,1,574622.9801177979
22,股東紀念品,4950,金耘國際,鋼鐵工業,1,0.0
22,股東紀念品,8436,大江,生技醫療業,1,0.0
5,加密貨幣,2451,創見,半導體業,4,12006180687.0
5,加密貨幣,2399,映泰,電腦及週邊設備業,1,702839826.6920471
5,加密貨幣,1905,華紙,造紙工業,3,70251242.71269798
5,加密貨幣,2023,燁輝,鋼鐵工業,2,45538442.0
5,加密貨幣,2453,凌群,資訊服務業,1,7493019.794719696
5,加密貨幣,6625,必應,其他,2,5709038.0
5,加密貨幣,2020,美亞,鋼鐵工業,1,4895858.0
5,加密貨幣,3260,威剛,半導體業,4,0.0
5,加密貨幣,6150,撼訊,電腦及週邊設備業,1,0.0
12,大盤指數,1717,長興,化學工業,2,3244057180.9373856
12,大盤指數,2352,佳世達,電腦及週邊設備業,3,541928020.0397873
12,大盤指數,2204,中華,汽車工業,5,273902085.6970215
12,大盤指數,2009,第一銅,鋼鐵工業,1,109411293.25
12,大盤指數,1342,八貫,其他,1,90862650.74221802
12,大盤指數,2211,長榮鋼,鋼鐵工業,1,63175046.60209656
12,大盤指數,1707,葡萄王,生技醫療業,2,44975039.0
12,大盤指數,8213,志超,電子零組件業,1,34190642.09636307
12,大盤指數,2020,美亞,鋼鐵工業,2,25536243.682617188
12,大盤指數,1440,南紡,紡織纖維,1,20812956.0
12,大盤指數,4164,承業醫,生技醫療業,1,15421767.437885284
12,大盤指數,2013,中鋼構,鋼鐵工業,1,12665854.5
12,大盤指數,2636,台驊控股,航運業,1,9050570.004394531
12,大盤指數,4438,廣越,紡織纖維,2,5972144.0
12,大盤指數,1464,得力,紡織纖維,1,5459452.0
12,大盤指數,1720,生達,生技醫療業,1,5357142.0
12,大盤指數,2440,太空梭,電子零組件業,1,4278966.0
12,大盤指數,2017,官田鋼,鋼鐵工業,1,2425884.1703281403
12,大盤指數,1455,集盛,紡織纖維,1,2270426.681201935
12,大盤指數,1730,花仙子,化學工業,1,2208086.0
12,大盤指數,2314,台揚,通信網路業,1,1678730.8493766785
12,大盤指數,1417,嘉裕,紡織纖維,1,540054.2239551544
12,大盤指數,3266,昇陽,建材營造,1,272000.00762939453
12,大盤指數,1475,業旺,紡織纖維,1,221600.0061035156
12,大盤指數,2024,志聯,鋼鐵工業,1,191144.09751987457
12,大盤指數,1268,漢來美食,觀光餐旅,1,0.0
12,大盤指數,2065,世豐,鋼鐵工業,2,0.0
12,大盤指數,2070,精湛,電機機械,1,0.0
12,大盤指數,6204,艾華,電子零組件業,1,0.0
12,大盤指數,6208,日揚,半導體業,1,0.0
12,大盤指數,6723,傑智環境,綠能環保,1,0.0
19,生技新藥,6446,藥華藥,生技醫療業,2,1807522844.0
19,生技新藥,1101,台泥,水泥工業,1,175891199.89294052
19,生技新藥,1718,中纖,化學工業,1,17747744.59848404
19,生技新藥,6550,北極星藥業-KY,生技醫療業,1,15868424.157260897
19,生技新藥,4133,亞諾法,生技醫療業,2,7751352.0
19,生技新藥,2017,官田鋼,鋼鐵工業,1,2425884.1703281403
19,生技新藥,4108,懷特,生技醫療業,1,1431184.219780922
19,生技新藥,8442,威宏-KY,其他,1,104434.0
19,生技新藥,6547,高端疫苗,生技醫療業,6,0.0
19,生技新藥,6696,仁新,生技醫療業,3,0.0
6,勞退基金,6152,百一,通信網路業,1,82077994.79840851
6,勞退基金,2023,燁輝,鋼鐵工業,1,73604657.62844467
6,勞退基金,2024,志聯,鋼鐵工業,1,198264.0
6,勞退基金,1780,立弘,生技醫療業,1,0.0
6,勞退基金,2643,捷迅,航運業,1,0.0
6,勞退基金,5398,慕康生醫,其他,1,0.0
